acousticness,billboard_artist,billboard_df_index,billboard_name,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.452,the shirelles,446.0,foolish little girl,0.739,137293.0,0.743,0.0,093adSf9ll30BEpggrfask,0.0,7.0,0.331,-5.926,0.0,40.0,1963,0.0321,Foolish Little Girl,The Shirelles,Foolish Little Girl,111.07,4.0,audio_features,spotify:track:093adSf9ll30BEpggrfask,0.922
0.0533,lonnie mack,447.0,memphis,0.655,148520.0,0.602,0.0,5ci1SmCBwodTJrq5zeW4fp,0.953,7.0,0.0435,-9.742,1.0,27.0,2005-02-08,0.025,Glad I'm In The Band,Lonnie Mack,Memphis,101.628,4.0,audio_features,spotify:track:5ci1SmCBwodTJrq5zeW4fp,0.769
0.67,roy orbison,448.0,in dreams,0.495,169160.0,0.435,0.0,5YsyqcewwE0c1ukzHVciS3,0.00038,0.0,0.13,-9.99,1.0,59.0,1963-07,0.0286,In Dreams,Roy Orbison,In Dreams,108.189,4.0,audio_features,spotify:track:5YsyqcewwE0c1ukzHVciS3,0.71
0.00711,kai winding,449.0,more,0.435,122373.0,0.554,0.0,05f3cqpj6Mf5EU0xiVLA4e,0.914,4.0,0.161,-12.065,0.0,27.0,1963-07-07,0.0308,Soul Surfin',Kai Winding,More (Theme From Mondo Cane),134.115,4.0,audio_features,spotify:track:05f3cqpj6Mf5EU0xiVLA4e,0.754
0.657,skeeter davis,450.0,i cant stay mad at you,0.552,126600.0,0.666,0.0,0ijOfCj9PHvhnrX6WXrQns,3.19e-06,1.0,0.132,-8.507,1.0,28.0,1994-05-23,0.0309,The Essential Skeeter Davis,Skeeter Davis,I Can't Stay Mad at You,120.292,4.0,audio_features,spotify:track:0ijOfCj9PHvhnrX6WXrQns,0.914
0.516,brenda lee,451.0,losing you,0.384,154173.0,0.303,0.0,78HTdAIfx2UBmFWZN4s7A6,0.0,4.0,0.185,-9.288,1.0,51.0,1963-09-12,0.027,"...""Let Me Sing""",Brenda Lee,Losing You,110.75,3.0,audio_features,spotify:track:78HTdAIfx2UBmFWZN4s7A6,0.269
0.64,roy orbison,452.0,mean woman blues,0.332,144533.0,0.803,0.0,7musXxMnvcRrmV4t9IFmhr,1.06e-05,9.0,0.0679,-7.537,1.0,29.0,2006-03-28,0.0956,The Essential Roy Orbison,Roy Orbison,Mean Woman Blues,164.307,4.0,audio_features,spotify:track:7musXxMnvcRrmV4t9IFmhr,0.709
0.313,bill pursell,453.0,our winter love,0.363,189747.0,0.222,0.0,19HGqwXILAdtIjakqfKMP2,0.686,1.0,0.112,-10.887,1.0,8.0,2016-07-25,0.0287,Millennium,Bill Pursell,Our Winter Love,78.35,4.0,audio_features,spotify:track:19HGqwXILAdtIjakqfKMP2,0.131
0.865,tony bennett,454.0,i wanna be around,0.383,180973.0,0.425,0.0,2MYXo44cKkRtB4O5Glziw3,1.11e-06,0.0,0.159,-7.034,1.0,42.0,2012-10-22,0.0358,Viva Duets,Tony Bennett,I Wanna Be Around (with Ricardo Arjona),82.069,4.0,audio_features,spotify:track:2MYXo44cKkRtB4O5Glziw3,0.357
0.698,the miracles,455.0,youve really got a hold on me,0.68,177707.0,0.448,0.0,7wLRmjiDYI6flIVzboUqSV,0.0,0.0,0.227,-8.398,1.0,59.0,1963-01-01,0.0302,The Fabulous Miracles,The Miracles,You've Really Got A Hold On Me,118.461,3.0,audio_features,spotify:track:7wLRmjiDYI6flIVzboUqSV,0.567
0.234,the jaynetts,456.0,sally go round the roses,0.694,195400.0,0.453,0.0,31s2mbxcx4LX1EtZg1fUvA,0.546,2.0,0.0703,-12.583,1.0,38.0,2011-06-14,0.0327,Sally Go 'Round The Roses - The Very Best Of The Jaynetts,The Jaynetts,Sally Go Round The Roses,146.6,4.0,audio_features,spotify:track:31s2mbxcx4LX1EtZg1fUvA,0.457
0.575,elvis presley,457.0,youre the devil in disguise,0.481,140427.0,0.733,0.0,0D1pEisM3QkiacGXJe5dmd,1.18e-05,5.0,0.108,-7.633,1.0,67.0,2002-09-24,0.165,Elvis 30 #1 Hits,Elvis Presley,(You're The) Devil in Disguise,122.909,4.0,audio_features,spotify:track:0D1pEisM3QkiacGXJe5dmd,0.874
0.687,nat king cole,458.0,those lazy hazy crazy days of summer,0.416,145013.0,0.726,0.0,0ItlbY5mHDSYQd3SOgAlZu,0.0,6.0,0.27,-5.254,1.0,52.0,1963-04-01,0.0573,Those Lazy Hazy Crazy Days Of Summer,Nat King Cole,"Those Lazy, Hazy, Crazy Days Of Summer",182.219,4.0,audio_features,spotify:track:0ItlbY5mHDSYQd3SOgAlZu,0.895
0.445,jackie wilson,459.0,baby workout,0.556,184653.0,0.867,0.0,4c9g1LMBE6RMxmI9DcxlQw,0.0,8.0,0.598,-2.346,1.0,35.0,2009,0.0554,Original Brunswick Hit Recordings,Jackie Wilson,Baby Workout,143.04,4.0,audio_features,spotify:track:4c9g1LMBE6RMxmI9DcxlQw,0.896
0.678,marvin gaye,460.0,pride and joy,0.622,155267.0,0.625,0.0,7yvOPcquZRqoIxk14gkaMk,0.0,3.0,0.28,-8.635,1.0,34.0,1963-12-01,0.0562,That Stubborn Kinda' Fellow,Marvin Gaye,Pride And Joy,119.397,4.0,audio_features,spotify:track:7yvOPcquZRqoIxk14gkaMk,0.842
0.881,nino tempo and april stevens,461.0,deep purple,0.507,160133.0,0.32,0.0,5kJez8nvgq0HqhWy3UTQFx,2.59e-05,5.0,0.153,-12.472,1.0,38.0,2001,0.0305,Deep Purple,Nino Tempo & April Stevens,Deep Purple,130.565,3.0,audio_features,spotify:track:5kJez8nvgq0HqhWy3UTQFx,0.575
0.729,ned miller,462.0,from a jack to a king,0.569,131707.0,0.41,0.0,0SNix7YTzNyLfQLlUVbKgo,0.0,3.0,0.106,-8.293,1.0,43.0,2015-11-06,0.0287,From a Jack to a King,Ned Miller,From a Jack to a King,99.502,4.0,audio_features,spotify:track:0SNix7YTzNyLfQLlUVbKgo,0.816
0.708,the drifters,463.0,up on the roof,0.693,157173.0,0.29,0.0,7cNRqg0lbiqBaGeOlA4AEU,1.49e-05,8.0,0.137,-17.501,1.0,54.0,1964-06-01,0.0334,Under the Boardwalk,The Drifters,Up on the Roof,121.795,4.0,audio_features,spotify:track:7cNRqg0lbiqBaGeOlA4AEU,0.92
0.958,johnny mathis,464.0,what will mary say,0.313,189187.0,0.392,0.0,0etY9d3ZOGIEFY7MEgtwgi,1.73e-05,0.0,0.134,-9.329,1.0,10.0,2012-03-23,0.0317,Pure... '60s,Johnny Mathis,What Will My Mary Say,107.111,4.0,audio_features,spotify:track:0etY9d3ZOGIEFY7MEgtwgi,0.248
0.794,jan bradley,465.0,mama didnt lie,0.741,121313.0,0.595,0.0,2OkTun2CrfoG8NX7aUJ6fR,1.39e-06,11.0,0.221,-7.24,1.0,18.0,2014-03-12,0.0517,Mama Didn't Lie,Jan Bradley,Mama Didn't Lie,124.675,4.0,audio_features,spotify:track:2OkTun2CrfoG8NX7aUJ6fR,0.931
0.69,bobby vee,466.0,the night has a thousand eyes,0.555,155667.0,0.506,0.0,7oeacNYuOm66e6QcIxsksw,0.0,5.0,0.0905,-10.771,0.0,47.0,1963-01-01,0.0326,The Night Has A Thousand Eyes,Bobby Vee,The Night Has A Thousand Eyes,98.557,4.0,audio_features,spotify:track:7oeacNYuOm66e6QcIxsksw,0.888
0.71,the cookies,467.0,dont say nothin bad about my baby,0.604,164493.0,0.655,0.0,4arj7fiWQ2lEkneKwhAPxl,0.0109,2.0,0.49,-6.328,1.0,18.0,2014-03-12,0.0397,Don't Say Nothin' Bad (About My Baby),The Cookies,Don't Say Nothin' Bad (About My Baby),123.933,4.0,audio_features,spotify:track:4arj7fiWQ2lEkneKwhAPxl,0.952
0.623,johnny cash,468.0,ring of fire,0.659,158427.0,0.585,0.0,6YffUZJ2R06kyxyK6onezL,0.000213,7.0,0.348,-8.189,1.0,73.0,1963-08-06,0.0288,Ring Of Fire: The Best Of Johnny Cash,Johnny Cash,Ring of Fire,104.111,4.0,audio_features,spotify:track:6YffUZJ2R06kyxyK6onezL,0.784
0.735,doris troy,469.0,just one look,0.856,151907.0,0.436,0.0,154uJXAUVoqvV5on0w03a0,0.00193,5.0,0.125,-15.419,1.0,54.0,2005-02-08,0.0419,Sings Just One Look And Other Memorable Selections,Doris Troy,Just One Look,107.967,4.0,audio_features,spotify:track:154uJXAUVoqvV5on0w03a0,0.944
0.875,allan sherman,470.0,hello muddah hello fadduh a letter from camp,0.591,162075.0,0.337,0.0,1WvcgDbT79xeAa7Mv0klkK,0.0,9.0,0.64,-13.186,1.0,22.0,2011-02-01,0.193,"Hello Muddah, Hello Fadduh! (A Letter from Camp Granada) Live Version (feat. Allen ""Mudduh Faddah Camp Grenada"" Sherman) - Single",Allan Sherman,"Hello Muddah, Hello Fadduh! (A Letter from Camp Granada) Live Version (feat. Allen ""Mudduh Faddah Camp Grenada"" Sherman)",120.17,4.0,audio_features,spotify:track:1WvcgDbT79xeAa7Mv0klkK,0.729
0.592,lesley gore,471.0,judys turn to cry,0.742,131000.0,0.573,0.0,5Vb0SgInHwS0tq46dApdBY,0.0,11.0,0.0711,-12.477,0.0,39.0,1963-06-01,0.0591,I'll Cry If I Want To,Lesley Gore,Judy's Turn To Cry,129.082,4.0,audio_features,spotify:track:5Vb0SgInHwS0tq46dApdBY,0.968
0.359,rolf harris,472.0,tie me kangaroo down sport,0.48,163030.0,0.574,0.0,0rT9Rk6MMhl3OquCwqnh9d,0.0,9.0,0.0663,-12.229,1.0,27.0,2014-03-10,0.832,"Tie Me Kangaroo Down, Sport",Rolf Harris,"Tie Me Kangaroo Down, Sport",186.492,4.0,audio_features,spotify:track:0rT9Rk6MMhl3OquCwqnh9d,0.582
0.0219,ricky nelson,473.0,fools rush in,0.655,154360.0,0.651,0.0,3jkcKJnxkPwx2aYSQ7D0Wp,1.07e-05,9.0,0.207,-10.196,1.0,42.0,1963-01-01,0.0323,Rick Nelson Sings For You,Ricky Nelson,Fools Rush In,122.584,4.0,audio_features,spotify:track:3jkcKJnxkPwx2aYSQ7D0Wp,0.867
0.156,the village stompers,474.0,washington square,0.779,158794.0,0.324,0.0,4bmIeGHL8uFrMnXlOsuFga,0.0115,4.0,0.095,-11.837,0.0,30.0,2019-02-15,0.0475,Washington Square & Midnight in Moscow (Remastered),The Village Stompers,Washington Square - Remastered,120.043,4.0,audio_features,spotify:track:4bmIeGHL8uFrMnXlOsuFga,0.704
0.675,dion dimucci,475.0,donna the prima donna,0.331,168347.0,0.556,0.0,2RluieXkKFnU1VrJfHPRlc,0.0,6.0,0.353,-10.672,0.0,41.0,1963-12-10,0.0372,Donna the Prima Donna,Dion,Donna the Prima Donna,138.635,4.0,audio_features,spotify:track:2RluieXkKFnU1VrJfHPRlc,0.939
0.755,nat king cole,476.0,that sunday that summer,0.249,190667.0,0.46,0.0,3SWIQx1j5erTiT9IXcaRNH,0.0,1.0,0.395,-9.914,1.0,31.0,1963-04-01,0.0406,Those Lazy Hazy Crazy Days Of Summer,Nat King Cole,"That Sunday, That Summer",82.495,4.0,audio_features,spotify:track:3SWIQx1j5erTiT9IXcaRNH,0.462
0.434,sam cooke,477.0,another saturday night,0.776,160000.0,0.659,0.0,5z8DiKSG4EwxmO6gUi12rZ,0.0,9.0,0.0868,-7.767,1.0,59.0,1964-03-01,0.051,Ain't That Good News,Sam Cooke,Another Saturday Night,123.094,4.0,audio_features,spotify:track:5z8DiKSG4EwxmO6gUi12rZ,0.969
0.58,al martino,478.0,painted tainted rose,0.348,167867.0,0.309,0.0,5f4LwMkyw5ldc4TCrvDoy6,3.85e-06,7.0,0.334,-13.268,1.0,13.0,1992-01-01,0.0288,Capitol Collectors Series,Al Martino,"Painted, Tainted Rose - Remastered",103.603,4.0,audio_features,spotify:track:5f4LwMkyw5ldc4TCrvDoy6,0.403
0.381,steve lawrence,479.0,go away little girl,0.345,131266.0,0.346,0.0,5ewcbH8HRUcbDD0UsXa9by,0.0,0.0,0.471,-10.837,1.0,45.0,1965-07-22,0.0309,Going Solo with Steve Lawrence,Steve Lawrence,Go Away Little Girl,109.368,4.0,audio_features,spotify:track:5ewcbH8HRUcbDD0UsXa9by,0.521
0.859,ray charles,480.0,take these chains from my heart,0.435,176587.0,0.131,0.0,3FQWctzZxGRaIbzX6YDNPB,0.0,5.0,0.113,-11.274,1.0,43.0,2009-06-02,0.0287,"Modern Sounds in Country and Western Music, Vols 1 & 2",Ray Charles,Take These Chains From My Heart,102.975,4.0,audio_features,spotify:track:3FQWctzZxGRaIbzX6YDNPB,0.447
0.802,sunny and the sunglows,481.0,talk to me,0.431,165053.0,0.5,0.0,43Tf5c7fcBIvuuCSBODKkA,9.87e-06,7.0,0.34,-7.053,1.0,26.0,2009-05-01,0.0318,Old School Soul Masters,Sunny & The Sunglows,Talk To Me,123.375,3.0,audio_features,spotify:track:43Tf5c7fcBIvuuCSBODKkA,0.581
0.653,martha and the vandellas,482.0,come and get these memories,0.532,143667.0,0.664,0.0,5gwvsIrTVL4F76tn9xEhQ3,1.14e-06,3.0,0.208,-7.293,1.0,36.0,1963,0.0447,Come And Get These Memories,Martha Reeves & The Vandellas,Come And Get These Memories,127.007,4.0,audio_features,spotify:track:5gwvsIrTVL4F76tn9xEhQ3,0.848
0.215,dee dee sharp,483.0,do the bird,0.641,132880.0,0.673,0.0,1BSiYIjfWrSKiCnxJu2RwG,0.0,2.0,0.0469,-5.42,1.0,22.0,1962-01-01,0.0407,It's Mashed Potato Time/Do The Bird,Dee Dee Sharp,Do The Bird,79.224,4.0,audio_features,spotify:track:1BSiYIjfWrSKiCnxJu2RwG,0.929
